LicenseID,FeeExemptModifierCode
434906,RETI
434942,VOL
434958,RETI
435004,RETI
435024,VOL
435042,VOL
435060,RETI
435064,VOL
435066,RETI
435123,VOL
435149,RETI
435164,RETI
435191,VOL
435204,VOL
435229,DIS
435299,VOL
435324,RETI
435336,RETI
435374,VOL
435405,VOL
435420,VOL
435422,RETI
435443,RETI
435506,RETI
435511,RETI
435513,VOL
435524,VOL
435537,RETI
435544,RETI
435578,RETI
435626,RETI
435636,RETI
435719,VOL
435834,VOL
435841,VOL
435854,RETI
436102,RETI
436119,RETI
436143,RETI
436155,RETI
436161,VOL
436186,RETI
436225,VOL
436232,VOL
436293,RETI
436351,RETI
436364,RETI
436367,RETI
436381,RETI
436399,VOL
436439,VOL
436446,VOL
436461,RETI
436518,VOL
436522,RETI
436633,VOL
436672,RETI
436724,RETI
436773,RETI
436780,RETI
436787,RETI
436857,RETI
436923,RETI
436947,RETI
436975,VOL
436989,VOL
437030,VOL
437069,RETI
437103,RETI
437154,VOL
437182,RETI
437255,RETI
437270,VOL
437298,RETI
437322,RETI
437326,RETI
437393,RETI
437408,VOL
437421,RETI
437439,VOL
437457,VOL
437554,RETI
437612,VOL
437615,RETI
437630,RETI
437664,RETI
437718,RETI
437738,RETI
437801,VOL
437814,RETI
437835,RETI
437840,RETI
437863,RETI
437935,VOL
437937,RETI
437939,RETI
437959,RETI
437973,RETI
438003,DIS
438069,VOL
438131,RETI
438214,RETI
438240,RETI
438242,RETI
438250,VOL
438279,VOL
438308,RETI
438335,RETI
438375,RETI
438382,VOL
438400,RETI
438446,VOL
438486,VOL
438491,RETI
438571,VOL
438594,RETI
438598,RETI
438610,VOL
438626,RETI
438667,RETI
438678,VOL
438732,VOL
438748,VOL
438789,RETI
438797,RETI
438817,VOL
438832,RETI
438841,VOL
438846,RETI
438884,VOL
438939,RETI
438961,VOL
438985,VOL
438987,RETI
439020,VOL
439159,RETI
439165,VOL
439195,RETI
439222,RETI
439235,VOL
439268,VOL
439269,VOL
439381,VOL
439416,VOL
439429,VOL
439444,VOL
439500,VOL
439512,RETI
439602,VOL
439653,RETI
439657,VOL
439676,VOL
439701,RETI
439712,RETI
439726,RETI
439763,VOL
439828,VOL
439838,RETI
439843,RETI
439931,VOL
439981,RETI
439983,RETI
439998,VOL
450047,RETI
450078,VOL
450144,RETI
450242,RETI
450290,RETI
450358,VOL
450362,RETI
450405,RETI
450432,RETI
450468,VOL
450491,RETI
450499,VOL
450561,RETI
450626,VOL
450635,VOL
450693,VOL
450715,RETI
450751,RETI
451001,RETI
451026,VOL
451149,RETI
451171,RETI
451236,RETI
451251,RETI
451271,RETI
451320,VOL
451349,VOL
451365,VOL
451369,VOL
451438,RETI
451453,VOL
451477,VOL
451549,VOL
451598,VOL
451660,RETI
451706,RETI
451729,VOL
451793,VOL
451879,VOL
451906,RETI
451953,RETI
451961,RETI
451985,VOL
452075,RETI
452193,VOL
452200,RETI
452201,VOL
452226,VOL
452259,VOL
452354,RETI
452423,DIS
452462,VOL
452468,RETI
452517,RETI
452591,RETI
452617,VOL
452706,VOL
452730,RETI
452737,VOL
452748,VOL
452761,RETI
452816,RETI
452842,RETI
452850,RETI
452951,RETI
452955,RETI
452979,RETI
453014,VOL
453149,RETI
453238,RETI
453259,RETI
453323,VOL
453335,RETI
453502,VOL
453547,RETI
453797,RETI
453916,VOL
453977,RETI
454072,VOL
454119,VOL
454261,VOL
454364,RETI
454441,MIL
454471,RETI
454508,RETI
454517,MIL
454847,VOL
455523,RETI
455705,RETI
455716,RETI
455821,RETI
455963,MIL
456024,RETI
456103,RETI
456464,RETI
456859,RETI
457018,RETI
458001,RETI
458361,RETI
458430,RETI
458580,RETI
459927,RETI
459978,RETI
46177,RETI
46181,RETI
46438,RETI
46785,RETI
46919,VOL
47022,RETI
470253,VOL
470454,RETI
47073,RETI
470738,RETI
470910,RETI
471097,RETI
47125,VOL
47150,RETI
471898,RETI
471978,RETI
47215,RETI
472163,RETI
47286,RETI
473002,RETI
473039,MIL
47315,RETI
474112,RETI
474153,RETI
474538,RETI
475160,RETI
47525,VOL
475264,RETI
475269,RETI
475718,RETI
47580,RETI
475837,RETI
476569,RETI
47672,RETI
47682,RETI
476918,RETI
477112,RETI
477152,RETI
477414,RETI
477509,RETI
47836,RETI
478516,RETI
478739,VOL
47875,RETI
47911,RETI
479227,RETI
479230,RETI
479302,VOL
479311,VOL
479327,VOL
479348,VOL
479390,RETI
479406,VOL
479422,RETI
479488,RETI
479502,VOL
479515,VOL
479536,VOL
479540,RETI
479557,RETI
479644,VOL
479685,VOL
479735,VOL
479749,RETI
479794,DIS
479820,RETI
479858,RETI
479868,VOL
479881,RETI
479923,VOL
479927,RETI
479990,VOL
479999,RETI
48057,RETI
48081,RETI
48167,VOL
48258,RETI
48330,VOL
48338,RETI
48359,RETI
48371,RETI
48472,RETI
48612,RETI
48715,VOL
48725,VOL
48769,RETI
48965,RETI
4896532,RETI
4897572,RETI
4897835,RETI
4897861,RETI
4898352,RETI
4898753,VOL
48997,RETI
490010,VOL
490061,VOL
4901182,RETI
490122,RETI
4901375,VOL
490243,VOL
490248,VOL
490265,RETI
490268,VOL
490281,VOL
490321,VOL
490349,RETI
490352,VOL
4903827,RETI
4903937,VOL
490401,VOL
4904029,RETI
4904039,MIL
4904119,RETI
4904125,RETI
490424,VOL
490432,RETI
490447,RETI
4904669,RETI
490468,RETI
490494,RETI
490497,RETI
490510,VOL
490513,RETI
4905144,RETI
4905163,RETI
490517,RETI
490536,RETI
490594,VOL
490607,VOL
490698,RETI
490721,VOL
4907405,RETI
490748,VOL
4907559,RETI
490803,VOL
490856,RETI
4909185,RETI
4909210,RETI
490927,VOL
490977,VOL
49099,VOL
491000,RETI
4910264,VOL
491138,RETI
491176,RETI
491189,RETI
4911898,RETI
4911957,RETI
491250,RETI
491256,RETI
491275,VOL
49130,RETI
491302,VOL
491317,RETI
4913219,RETI
491337,VOL
491344,MIL
491346,RETI
491366,RETI
491414,RETI
491426,RETI
491429,RETI
491461,VOL
491474,VOL
4914910,RETI
491500,VOL
491520,RETI
491529,RETI
491535,VOL
4915458,RETI
491555,VOL
4915881,RETI
4915925,RETI
4916197,MIL
491652,RETI
491666,RETI
491683,VOL
491686,RETI
491701,DIS
491773,RETI
491776,RETI
491792,VOL
491798,VOL
491803,RETI
491827,VOL
4918403,RETI
491872,RETI
491890,RETI
491924,VOL
491933,RETI
491941,RETI
491952,VOL
491968,RETI
491986,RETI
492005,RETI
492030,RETI
4920397,RETI
492057,RETI
492071,VOL
492096,RETI
492118,VOL
492154,RETI
492173,RETI
492178,RETI
492202,RETI
492212,VOL
492228,RETI
492237,RETI
4922414,RETI
4922439,RETI
4922457,RETI
492251,RETI
492278,VOL
492305,VOL
492328,VOL
492357,RETI
492367,RETI
492395,RETI
492442,RETI
492497,VOL
4925118,RETI
492534,VOL
492559,RETI
4925663,RETI
4925665,RETI
492571,VOL
492575,RETI
4926079,RETI
492615,RETI
492643,VOL
492678,RETI
4926950,RETI
492719,VOL
492736,RETI
492757,RETI
4927572,VOL
4927590,RETI
49285,VOL
492855,RETI
492934,RETI
492963,RETI
492976,RETI
493036,RETI
493048,DIS
493056,VOL
4930817,RETI
493100,VOL
493122,VOL
493132,VOL
493147,VOL
493172,RETI
493186,VOL
493224,RETI
493234,VOL
493237,RETI
493242,RETI
493258,RETI
4932628,RETI
493268,RETI
493313,RETI
493389,RETI
493429,VOL
493448,VOL
493459,RETI
493498,RETI
493534,RETI
493563,RETI
493598,RETI
4936000,RETI
493609,RETI
493626,VOL
493636,RETI
493646,VOL
493654,RETI
493657,RETI
493728,RETI
493768,VOL
493779,VOL
493797,RETI
493879,RETI
493909,RETI
493926,VOL
493950,RETI
4940107,RETI
4940253,RETI
4940800,RETI
494138,VOL
494184,RETI
494255,VOL
494287,RETI
4943005,VOL
494312,VOL
494337,RETI
494365,RETI
494393,RETI
494397,RETI
494414,RETI
494429,VOL
49444,VOL
494458,RETI
494514,VOL
494528,VOL
494542,VOL
494546,RETI
4945727,RETI
494581,RETI
494629,VOL
494641,VOL
494654,VOL
4947329,RETI
494735,VOL
4947424,RETI
494761,RETI
494793,VOL
494821,RETI
494849,RETI
494901,RETI
494905,RETI
494956,VOL
494998,RETI
4950304,RETI
4950322,RETI
495047,RETI
495060,RETI
495075,RETI
495135,RETI
495155,VOL
495172,RETI
495196,RETI
495231,VOL
495282,VOL
495311,RETI
495316,RETI
495342,VOL
495361,VOL
495378,VOL
495411,VOL
495423,RETI
495439,RETI
495460,RETI
495493,RETI
495526,VOL
4955688,RETI
495612,RETI
495717,RETI
495783,RETI
4957959,RETI
495806,VOL
495818,RETI
495863,VOL
495883,RETI
495927,VOL
4959804,VOL
495985,RETI
496020,RETI
4960268,RETI
496041,VOL
496050,RETI
496111,RETI
496163,VOL
496185,VOL
496195,RETI
496302,RETI
4963111,RETI
496393,RETI
496458,RETI
496474,RETI
496476,RETI
496501,RETI
496532,RETI
496580,RETI
496583,VOL
496617,RETI
496621,RETI
496638,RETI
496671,VOL
496743,VOL
4967455,RETI
496759,VOL
496804,RETI
496808,RETI
496815,RETI
496857,RETI
496890,VOL
496943,VOL
4969942,RETI
4969997,VOL
497001,RETI
497050,VOL
497075,RETI
497088,VOL
4970893,RETI
4971108,VOL
497136,RETI
497160,RETI
4972165,MIL
497220,RETI
4972397,RETI
4972505,RETI
4972515,RETI
497276,RETI
4973210,RETI
497327,VOL
497336,RETI
497338,RETI
497384,VOL
497414,RETI
497436,RETI
497457,RETI
4974607,VOL
4974720,RETI
4974733,RETI
4975018,RETI
497512,RETI
497524,RETI
497529,RETI
497566,VOL
497580,VOL
497585,RETI
497683,RETI
497692,VOL
49770,RETI
4977011,RETI
497732,RETI
4978506,RETI
4979291,MIL
498079,RETI
49817,VOL
498217,VOL
4982390,VOL
498328,RETI
49837,VOL
498378,VOL
498392,VOL
4986107,RETI
4986700,RETI
498805,RETI
499023,VOL
499181,RETI
4992974,RETI
4993171,RETI
499345,RETI
4994788,RETI
499498,RETI
499523,RETI
499592,RETI
49967,VOL
499728,RETI
499853,VOL
4999138,RETI
49996,RETI
499968,VOL
4999871,MIL
5003242,RETI
5003263,RETI
5003266,RETI
5005081,RETI
5005094,VOL
5006290,RETI
5007700,RETI
5008592,MIL
5009196,RETI
5009448,RETI
5009898,RETI
5012004,RETI
5012954,RETI
5013102,RETI
5016563,DIS
5020684,RETI
5020871,RETI
5024280,RETI
5024285,RETI
5029704,VOL
5031372,RETI
5032333,VOL
5033744,RETI
5034392,RETI
5035712,RETI
5038836,VOL
5039358,RETI
5040767,RETI
5043482,RETI
5043604,RETI
5046477,RETI
5049811,RETI
5050444,RETI
5050720,RETI
5051696,VOL
5052420,RETI
5052487,RETI
5054391,RETI
5054499,RETI
5054572,RETI
5054715,RETI
5055572,RETI
5055913,RETI
5056921,RETI
5057056,VOL
5057953,RETI
5060485,RETI
5061578,RETI
5061810,RETI
5063068,RETI
5063305,RETI
5064031,MIL
5067471,RETI
5067708,VOL
5070358,RETI
5072773,RETI
5073383,RETI
5073711,RETI
5073713,RETI
5074317,RETI
5074320,RETI
5075111,RETI
5079306,RETI
5079310,RETI
5080582,RETI
5083557,RETI
5083785,RETI
5083841,RETI
5083848,RETI
5084447,RETI
5087440,RETI
5088520,RETI
5094126,RETI
5094172,RETI
5094709,RETI
5094990,RETI
5095541,RETI
5097461,RETI
5097583,RETI
5097604,RETI
510043,RETI
510107,RETI
510149,RETI
510200,RETI
510217,RETI
510238,VOL
510314,RETI
510322,RETI
510328,RETI
5104270,RETI
510440,RETI
5104452,RETI
510491,RETI
5105394,RETI
510563,RETI
510598,RETI
510666,RETI
5106849,RETI
510707,RETI
510719,RETI
5108141,RETI
5108157,MIL
5109581,RETI
5109588,RETI
5109998,RETI
511159,RETI
511177,VOL
511190,RETI
511226,VOL
5112681,RETI
511291,RETI
511350,RETI
5113549,RETI
5114102,RETI
5114111,RETI
511480,MIL
5114818,RETI
511658,RETI
511692,RETI
511709,RETI
5117971,RETI
511821,VOL
511920,VOL
5119245,VOL
511939,RETI
512026,VOL
512049,RETI
512057,RETI
5120846,RETI
512098,VOL
512132,RETI
512134,RETI
5123894,VOL
5125119,RETI
5125146,RETI
5125657,RETI
512568,RETI
5125687,RETI
512621,RETI
5127351,RETI
512794,VOL
5128137,RETI
5128815,RETI
512964,RETI
5130187,RETI
513035,RETI
5131314,RETI
513179,RETI
5132090,RETI
513228,RETI
5132326,RETI
5132375,VOL
5132635,RETI
513345,MIL
513467,RETI
513472,RETI
5135468,RETI
513566,VOL
513600,RETI
513629,RETI
5136711,RETI
513754,RETI
513884,VOL
513992,VOL
5139968,RETI
514005,VOL
5140701,RETI
5140944,RETI
514345,RETI
514404,VOL
514417,RETI
514447,VOL
5144646,MIL
5145678,RETI
5146058,VOL
5147371,RETI
514756,VOL
5148851,MIL
514967,RETI
5150222,RETI
515114,VOL
5152454,RETI
515251,RETI
5152554,RETI
5152731,RETI
515305,VOL
5153108,RETI
5153774,RETI
515568,RETI
5158262,RETI
5159273,RETI
515934,RETI
5160008,MIL
516111,RETI
516116,RETI
5161833,RETI
5162039,RETI
516302,RETI
5163028,RETI
5163187,RETI
516409,RETI
516425,RETI
516547,RETI
516551,RETI
516566,RETI
516719,VOL
516813,RETI
5168224,RETI
516873,VOL
516903,MIL
5169228,VOL
517026,RETI
517047,VOL
517061,RETI
5170682,RETI
5170689,RETI
517122,VOL
517184,VOL
517251,RETI
5172531,MIL
5172924,RETI
5173329,RETI
5173333,RETI
5173467,VOL
517435,RETI
517493,RETI
517529,RETI
517617,VOL
517674,RETI
5176967,RETI
517714,VOL
5177144,RETI
5177513,RETI
517781,RETI
517817,RETI
517829,RETI
517862,RETI
5179876,RETI
517995,RETI
518083,RETI
5181156,RETI
5181196,RETI
5182094,MIL
518290,RETI
518446,RETI
518493,RETI
518548,VOL
518781,VOL
518960,RETI
519005,VOL
519071,VOL
519088,VOL
519116,VOL
519134,VOL
519153,RETI
519179,VOL
519185,RETI
519201,RETI
519272,RETI
519300,RETI
519387,VOL
519418,DIS
5194748,RETI
519490,RETI
519501,RETI
519613,VOL
5196203,RETI
519660,RETI
519707,RETI
519781,RETI
519800,VOL
5198337,RETI
519845,RETI
5198493,RETI
5198791,RETI
5198991,VOL
5198994,RETI
5198995,RETI
5199009,RETI
519950,RETI
5204013,RETI
5204629,RETI
5206200,VOL
5208059,RETI
5212092,RETI
5217804,RETI
5223912,RETI
5229090,RETI
5229102,RETI
5233249,RETI
5233839,RETI
5238682,VOL
5239384,VOL
5239626,VOL
5240679,VOL
5242765,RETI
5244618,RETI
5246266,RETI
5246340,RETI
5246357,VOL
5247134,RETI
5248120,RETI
5248140,RETI
5248444,RETI
5250575,RETI
5251163,VOL
5251966,RETI
5252226,RETI
5252363,MIL
5254831,RETI
5255609,RETI
5255917,VOL
5258387,RETI
5263414,RETI
5265441,RETI
5266204,RETI
5271310,RETI
5271320,RETI
5272010,VOL
5274687,RETI
5281920,RETI
5282610,RETI
5283989,RETI
5285563,MIL
5286976,RETI
5287183,RETI
5287187,RETI
5289917,RETI
5290663,RETI
5291957,RETI
5292090,MIL
5292371,RETI
5292993,RETI
5293686,RETI
5297580,MIL
5297626,RETI
5298395,RETI
5298858,RETI
5299298,RETI
5301306,VOL
5302202,RETI
5302508,RETI
5302908,VOL
5303269,RETI
5303737,RETI
5303821,RETI
5305379,RETI
5307083,MIL
5310244,RETI
5310808,RETI
5311000,RETI
5311146,RETI
5316288,RETI
5316382,RETI
5318759,RETI
5321249,RETI
5322377,RETI
5324454,RETI
5324546,RETI
5325514,RETI
5326058,RETI
5326177,RETI
5327482,RETI
5329007,RETI
5331310,VOL
5333239,RETI
5334564,RETI
5335740,RETI
5335757,RETI
5336510,RETI
5339552,RETI
5340080,RETI
5342686,RETI
5343436,RETI
5344152,RETI
5344852,VOL
5344920,RETI
5345392,RETI
5347126,VOL
5352164,RETI
5353247,RETI
5355488,RETI
5356882,RETI
5359680,MIL
5362359,RETI
5369030,RETI
5369109,RETI
5371822,RETI
5372347,RETI
5374106,RETI
5374590,VOL
5380133,RETI
5381009,RETI
5388032,RETI
5396104,VOL
5396186,RETI
5397892,RETI
540035,DIS
540106,RETI
540119,RETI
540198,VOL
5402153,RETI
540223,VOL
5402242,RETI
5402272,RETI
5402283,MIL
540232,RETI
5402516,RETI
540303,VOL
540369,RETI
540382,RETI
540411,VOL
540443,VOL
5404806,VOL
540523,RETI
5405232,RETI
540546,RETI
540556,RETI
5406309,VOL
540652,VOL
540745,RETI
540861,RETI
540958,VOL
541005,VOL
5410242,MIL
541028,RETI
541061,DIS
541068,VOL
541107,VOL
5411835,RETI
5411840,RETI
541192,RETI
5412111,RETI
5412173,MIL
541220,VOL
541258,RETI
541280,RETI
541290,RETI
541301,VOL
541319,VOL
541371,VOL
541421,RETI
541510,VOL
5415133,RETI
541532,RETI
5415504,RETI
541564,VOL
541610,VOL
541648,RETI
541793,VOL
541850,RETI
541872,VOL
541950,RETI
541954,RETI
5420337,VOL
542044,RETI
5422619,RETI
542272,RETI
5423451,RETI
5424407,RETI
5424779,RETI
542562,VOL
5426047,RETI
542623,VOL
542671,RETI
542699,RETI
542702,RETI
542797,VOL
542804,RETI
542827,RETI
542850,VOL
542862,VOL
542876,RETI
542931,RETI
542958,VOL
542971,RETI
542973,RETI
5429835,RETI
543018,VOL
543045,VOL
5430519,RETI
543173,RETI
543178,RETI
543181,VOL
543184,VOL
543191,VOL
543227,RETI
543241,RETI
543254,RETI
543276,VOL
5432809,RETI
543348,VOL
543368,RETI
543396,VOL
543402,VOL
543422,VOL
543440,VOL
543454,VOL
543495,VOL
543514,VOL
543522,RETI
543531,RETI
543543,RETI
5435643,RETI
543567,RETI
543633,VOL
543640,RETI
543691,RETI
543695,RETI
543714,VOL
543723,RETI
543756,RETI
5437730,RETI
543787,RETI
543800,RETI
543820,RETI
543847,VOL
543854,RETI
543908,VOL
543921,VOL
543977,VOL
5439815,RETI
544006,RETI
5440352,MIL
544095,VOL
544145,VOL
544160,RETI
544201,RETI
544266,RETI
5442687,RETI
5443091,VOL
5443365,RETI
544433,VOL
544455,VOL
544489,VOL
544536,RETI
544629,RETI
544653,RETI
544662,RETI
544706,VOL
544711,RETI
544782,VOL
5447905,VOL
544796,RETI
544848,RETI
544857,RETI
544882,VOL
5449572,RETI
544975,RETI
545051,RETI
545097,RETI
545155,VOL
545161,RETI
545186,RETI
545188,DIS
545193,VOL
545222,VOL
545229,RETI
545237,VOL
545244,RETI
545250,VOL
545273,VOL
545369,VOL
545372,VOL
545491,RETI
545529,RETI
5455790,RETI
545659,RETI
545666,RETI
5456696,RETI
545746,VOL
545775,VOL
545801,RETI
545828,RETI
5458543,RETI
545879,VOL
545933,RETI
545953,VOL
545995,RETI
546004,VOL
546014,RETI
546016,RETI
546028,VOL
546071,VOL
546126,RETI
546143,RETI
5461777,MIL
546213,RETI
546221,RETI
546225,RETI
546257,RETI
546294,RETI
546316,RETI
546324,RETI
546328,RETI
546388,RETI
546400,RETI
5464037,RETI
546409,DIS
546412,RETI
546431,RETI
5464516,RETI
546468,VOL
546546,RETI
546643,RETI
546664,RETI
546667,VOL
5467894,RETI
546800,RETI
546890,RETI
546893,VOL
546896,RETI
546900,RETI
546950,RETI
5469893,RETI
547019,RETI
547042,VOL
547063,RETI
547141,VOL
547146,RETI
547148,RETI
547160,RETI
5471809,RETI
547237,RETI
547272,RETI
547288,RETI
547291,VOL
5473223,RETI
547329,RETI
547341,RETI
5473626,VOL
547371,RETI
547394,RETI
547427,VOL
547439,VOL
547445,RETI
547456,RETI
5474774,RETI
547500,VOL
547531,VOL
547537,RETI
547539,VOL
547540,VOL
547567,RETI
547605,RETI
547616,VOL
547649,RETI
547673,RETI
547691,VOL
547723,RETI
547762,RETI
547768,RETI
547777,VOL
547807,VOL
547829,VOL
547836,RETI
547855,VOL
547877,RETI
547944,VOL
547949,VOL
548000,RETI
548008,RETI
548015,VOL
548028,RETI
548050,VOL
548139,VOL
548150,VOL
548163,VOL
548171,VOL
548183,RETI
548191,VOL
5483067,RETI
548379,VOL
548405,RETI
548469,RETI
5484891,RETI
548494,VOL
5484998,RETI
5485008,RETI
548526,RETI
548532,RETI
548534,RETI
548603,RETI
548604,RETI
548628,VOL
548636,RETI
548648,RETI
5486525,RETI
548665,VOL
5487103,RETI
548752,VOL
548794,RETI
548804,RETI
5488210,RETI
548867,RETI
548869,VOL
5488693,RETI
548893,VOL
5490504,VOL
549079,VOL
5490790,RETI
5490974,RETI
549103,RETI
549123,VOL
549146,RETI
549155,RETI
549168,VOL
549172,RETI
549179,VOL
5491798,RETI
549180,VOL
549201,VOL
549267,VOL
549277,RETI
549331,VOL
549384,RETI
549393,RETI
549394,RETI
549400,RETI
549406,VOL
549440,VOL
549446,RETI
549459,VOL
549467,VOL
549498,RETI
5495297,RETI
549583,RETI
549624,RETI
549674,RETI
549691,VOL
549752,VOL
549785,RETI
549811,RETI
549818,VOL
549825,RETI
5498264,RETI
549901,RETI
549944,RETI
549976,RETI
5505571,RETI
5509466,RETI
5509941,RETI
5516139,RETI
5516871,RETI
5519638,RETI
5521111,MIL
5523476,RETI
5524717,RETI
5526792,RETI
5527954,RETI
5529419,RETI
5535351,RETI
5536172,MIL
5536948,RETI
5538069,RETI
5538519,RETI
5538913,VOL
5539020,RETI
5540780,RETI
5542006,RETI
5543563,RETI
5548083,RETI
5551839,RETI
5555978,RETI
5556035,RETI
5557279,RETI
5560971,VOL
5564639,VOL
5567927,RETI
5569565,RETI
5572036,RETI
5573613,RETI
5574724,RETI
5575184,RETI
5575945,RETI
5577265,RETI
5579755,VOL
5580918,RETI
5584496,RETI
5585339,RETI
5585353,RETI
5585355,RETI
5587934,RETI
5589583,VOL
5590367,RETI
5592493,DIS
5593694,RETI
5598301,VOL
5598393,RETI
5598601,RETI
560025,RETI
560084,RETI
560100,RETI
560157,RETI
560161,RETI
560185,RETI
560213,RETI
560242,VOL
560261,RETI
560276,RETI
560373,RETI
560378,VOL
5603878,RETI
5603937,RETI
560428,VOL
560607,RETI
560611,VOL
560645,RETI
5606669,RETI
560760,VOL
560793,VOL
5607985,RETI
560804,VOL
5608100,RETI
5608103,RETI
5608105,RETI
560824,VOL
560887,RETI
560923,RETI
5609628,MIL
560972,VOL
560992,RETI
560999,VOL
561012,VOL
561175,RETI
561355,RETI
5613886,RETI
561390,RETI
561394,RETI
5614071,RETI
561459,RETI
5615186,RETI
5615192,RETI
5615441,RETI
5615606,RETI
5616522,MIL
5616607,RETI
561685,RETI
5618148,RETI
5618157,MIL
5619127,RETI
561975,RETI
5621825,RETI
562220,RETI
562352,VOL
5624010,RETI
5624779,RETI
5624781,RETI
5625865,RETI
5627173,MIL
562767,RETI
562885,RETI
5630358,RETI
563159,RETI
563446,RETI
563481,MIL
563491,RETI
5635823,RETI
5637216,RETI
5637725,RETI
5639465,RETI
564079,RETI
564136,RETI
5641525,RETI
5642291,VOL
564275,RETI
5644252,RETI
564501,RETI
5645259,MIL
564560,RETI
5646691,RETI
564697,RETI
564784,RETI
5648055,MIL
565060,RETI
565171,RETI
565437,RETI
5656114,RETI
565631,RETI
565712,RETI
5658347,RETI
5658756,RETI
5659077,RETI
566034,RETI
5661301,RETI
566144,RETI
566164,VOL
566280,RETI
566612,RETI
566635,RETI
5667256,RETI
566763,RETI
566882,RETI
566931,RETI
5669689,VOL
566996,DIS
567169,RETI
567187,RETI
567287,RETI
567561,RETI
5675790,RETI
5676396,RETI
567791,RETI
567981,RETI
568035,RETI
5680469,RETI
568047,RETI
568114,RETI
5682030,RETI
5682145,RETI
5682786,VOL
5683083,RETI
5683908,RETI
568599,MIL
5686973,MIL
5687658,RETI
5687723,RETI
568860,MIL
5688615,VOL
5689547,VOL
569226,VOL
5692767,VOL
5694609,RETI
569572,RETI
569587,RETI
569775,RETI
5700132,RETI
5702402,RETI
5702405,RETI
5704675,MIL
5704703,RETI
5704764,MIL
5704786,RETI
5706179,RETI
5706476,RETI
5707777,RETI
5708442,MIL
5710928,VOL
5714959,RETI
5715023,RETI
5715756,MIL
5719678,RETI
5720706,VOL
5721444,MIL
5722888,RETI
5723346,VOL
5725496,VOL
5739945,MIL
5740517,RETI
5743749,RETI
5749352,RETI
5755131,RETI
5757212,RETI
5760710,RETI
5765490,RETI
5774309,RETI
5776869,RETI
5779391,RETI
5782002,RETI
5783565,RETI
5785301,RETI
5787445,RETI
5787586,MIL
5791191,RETI
5791752,RETI
5792224,MIL
5795990,RETI
5796339,RETI
5797365,RETI
5798201,RETI
5799935,VOL
5800110,RETI
5800168,RETI
5801984,VOL
5802082,RETI
580575,RETI
5807602,RETI
581023,RETI
581070,RETI
581074,RETI
581190,VOL
581341,RETI
581368,RETI
581382,RETI
581411,RETI
5814354,RETI
581521,RETI
5817785,RETI
581919,RETI
5819647,MIL
5819932,RETI
5821122,RETI
5821463,RETI
5822188,RETI
5822191,RETI
582385,RETI
5824515,RETI
5824543,RETI
582594,VOL
5827689,RETI
5828037,RETI
583277,RETI
583284,RETI
583286,RETI
5833581,RETI
583731,RETI
5837395,RETI
5837868,RETI
583815,RETI
583889,MIL
584044,RETI
5841780,RETI
5842879,RETI
584333,RETI
584393,RETI
5844197,RETI
584478,DIS
5844788,MIL
584479,RETI
584682,RETI
584724,RETI
584727,RETI
5847740,RETI
584841,RETI
584858,RETI
5849571,RETI
5849586,VOL
585006,VOL
585022,RETI
5850782,RETI
5850787,RETI
585087,VOL
585101,RETI
585224,RETI
585340,RETI
585475,RETI
5854772,RETI
585532,MIL
585613,RETI
585627,VOL
585660,RETI
585692,RETI
585761,RETI
585768,RETI
585983,RETI
5860282,RETI
586080,RETI
586103,RETI
586185,RETI
5861909,RETI
5861949,VOL
5862810,RETI
586314,RETI
586328,RETI
5863723,RETI
586419,RETI
586476,RETI
586705,RETI
586984,VOL
587092,VOL
587143,RETI
587176,RETI
587379,RETI
587385,RETI
587464,RETI
5874912,RETI
5874917,RETI
5874927,VOL
587622,MIL
5877193,VOL
587746,RETI
587774,RETI
587824,RETI
587876,MIL
587889,RETI
587898,VOL
5879156,VOL
5879877,RETI
588036,RETI
588144,RETI
5881982,RETI
588388,RETI
588428,VOL
588568,RETI
588570,RETI
588590,RETI
5886374,VOL
5888562,VOL
5890520,RETI
589132,RETI
589195,VOL
589208,VOL
5892763,RETI
5892975,RETI
589299,RETI
5893192,RETI
589460,RETI
589478,RETI
589516,RETI
5895692,RETI
589713,RETI
589832,RETI
5898324,RETI
589857,RETI
589912,RETI
589955,RETI
589976,VOL
5901250,RETI
5904150,RETI
5907139,RETI
5907466,RETI
5908154,VOL
5913767,RETI
5915404,VOL
5916253,RETI
5916972,VOL
5917233,RETI
5927065,RETI
5927552,RETI
5927669,VOL
5935251,RETI
5937816,MIL
5938034,RETI
5938035,RETI
5938573,RETI
5940995,RETI
5945992,RETI
5948127,VOL
5950620,RETI
5951921,RETI
5953307,RETI
5954534,RETI
5969269,RETI
5972753,RETI
5973092,RETI
5983663,RETI
5991231,RETI
5994922,VOL
5999520,RETI
5999522,MIL
600001,RETI
600063,RETI
600070,DIS
600094,VOL
600217,RETI
600272,RETI
600324,RETI
600362,RETI
600393,RETI
600439,VOL
600529,RETI
600555,RETI
600596,RETI
6006140,RETI
600634,VOL
600658,RETI
60067,VOL
600677,RETI
600715,RETI
600716,VOL
600736,VOL
600756,RETI
600774,RETI
60082,RETI
600877,VOL
600929,RETI
600930,RETI
600935,RETI
6009549,RETI
600997,RETI
601074,RETI
601147,RETI
601190,VOL
601251,RETI
601303,RETI
6013222,RETI
601450,RETI
601512,RETI
601535,RETI
601549,RETI
601574,RETI
601611,VOL
60172,VOL
601808,RETI
